filename,Tema,Narasi,Makna moral
101-Wholesome-Deeds-lead-to-Rebirth-in-the-Sense-Heavens-Original.jpg,"Perbuatan Baik (Tak Tamak, Hormat pada Orangtua)","Di bawah naungan pohon, tampak anak-anak memberikan persembahan kepada orangtua mereka dengan penuh ketulusan. Mereka membawa makanan, bunga, dan barang-barang kecil sebagai tanda hormat dan kasih sayang. Meskipun tidak dijelaskan secara rinci, jelas bahwa tindakan mereka adalah wujud nyata dari perbuatan baik. Mungkin hubungan mereka bukan sekadar keluarga, namun ikatan kebajikan yang murni. Panel ini menggambarkan sikap tak tamak: mereka memberi tanpa berharap balasan. Di bagian tengah, pohon surgawi menjulang indah, dikelilingi oleh para kinnara bersayap yang sedang menari dan memainkan musik surgawi. Di bawah pohon tersebut tergambar kantong harta, lambang pahala yang besar di alam atas. Di sisi kiri, seorang pria digambarkan menggamit tangan seorang wanita dalam suasana yang damai dan penuh kasih. Seluruh adegan ini menyiratkan bahwa perbuatan baik membuahkan kelahiran kembali di Surga Indriawi yang penuh keindahan. Relief ini menyampaikan bahwa kebaikan kecil yang dilakukan dengan hati bersih dapat membuka pintu menuju kebahagiaan abadi.",Perbuatan baik yang dilakukan dengan tulus tanpa pamrih akan membuahkan kelahiran kembali di alam yang tinggi dan membahagiakan. Kebaikan adalah jembatan menuju surga.
102-Wholesome-Deeds-lead-to-Rebirth-in-the-Sense-Heavens-Original.jpg,Kedermawanan dan Pengajaran Kebajikan,"Di tengah taman surgawi yang dipenuhi cahaya lembut, seorang makhluk bercahaya duduk dikelilingi selir dan pelayan yang penuh hormat. Ia kini adalah dewa, hasil dari kehidupan sebelumnya yang sarat dengan perbuatan baik. Para kinnara memainkan kecapi surgawi, menambah keindahan dan keharmonisan suasana. Pohon surgawi menjulang di latar belakang, menjadi simbol hasil mulia dari kebajikan. Meskipun tidak dijelaskan secara eksplisit, penyebab kelahiran ulang ini bisa jadi berasal dari tindakan kedermawanan — terlihat dari para pelayan yang membawa tong-tong persembahan. Mungkin juga sosok tersebut adalah seorang guru kebajikan, yang mengajarkan pemantangan dan nilai-nilai luhur kepada masyarakat. Apa pun bentuknya, perbuatannya begitu kuat hingga menghasilkan kelahiran kembali di alam yang tinggi. Tidak ada tanda kesombongan atau pamrih; hanya ketulusan dalam memberi dan membimbing. Ketika seseorang mengabdikan hidupnya untuk membantu dan menuntun orang lain menuju jalan benar, semesta pun membalas dengan berkah agung. Dan kini, ia menikmati kehidupan surgawi yang penuh kedamaian dan kemuliaan.","Kedermawanan dan mengajarkan kebajikan adalah dua kekuatan utama yang membuka pintu kelahiran kembali di alam surgawi. Perbuatan baik, sekecil apa pun, akan membuahkan hasil yang mulia jika dilakukan dengan tulus."
103-Wholesome-Deeds-lead-to-Rebirth-in-the-Sense-Heavens-Original.jpg,Mengajar dan Derma (Kebajikan Ganda),"Di bawah naungan anjungan sederhana, seorang biksu duduk dengan penuh wibawa, mengajarkan dharma kepada tiga murid yang mendengarkan dengan saksama. Sementara itu, tak jauh dari sana, dua orang dermawan dengan wajah lembut membagikan makanan dan bantuan kepada kaum miskin. Kedua tindakan ini — penyebaran pengetahuan suci dan pemberian materi kepada yang membutuhkan — bersatu dalam harmoni kebajikan. Perbuatan ini tidak hanya mencerahkan jiwa mereka sendiri, tapi juga memberi harapan dan penghidupan bagi sesama. Ketulusan mereka berbuah manis: kelahiran kembali di alam surgawi yang penuh cahaya. Di sisi kiri relief tergambar istana megah dengan menara-menara menjulang — sebuah vimāna atau wisma surgawi. Meski bentuknya menyerupai biara, istana ini bersinar dengan kemuliaan, menjadi tempat tinggal baru bagi mereka yang berjasa. Seakan-akan, surga membalas segala dedikasi mereka di bumi dengan rumah yang abadi di langit. Biara yang dulunya tempat berjuang, kini menjelma menjadi istana kedamaian di surga. Di sana, mereka hidup dalam ketenangan dan kemuliaan, hasil dari kehidupan yang penuh makna.",Memberikan ilmu dan bantuan secara tulus membuka jalan menuju kebahagiaan yang agung. Kebaikan yang dilakukan di bumi akan berbuah sebagai kedamaian dan kemuliaan di alam yang lebih tinggi.
104-Complete-Concentration-leads-to-Rebirth-in-the-Form-Worlds-Original.jpg,Meditasi dan Penyerapan Diri,"Di antara dua pohon yang rindang, seorang pertapa duduk dalam keheningan total, tenggelam dalam penyerapan batin mendalam — jhāna tataran rupa. Wajahnya tenang, tubuhnya mantap, dan pikirannya telah melampaui dunia indria. Di sisi kanan, tiga orang — dipimpin oleh seorang perempuan — mempersembahkan derma kepada dua brahmana dengan penuh hormat. Perbuatan itu menghasilkan kebajikan yang besar, tapi penyerapan batin sang pertapa menghasilkan buah yang lebih dalam. Di sisi kiri, tergambar enam sosok bercahaya, para dewa dari alam rupa yang tak berjenis kelamin. Mereka tidak disertai perempuan, menandakan bahwa alam kelahiran mereka telah melampaui hawa nafsu. Sosok-sosok ini hidup dalam keheningan surgawi, di mana kesadaran murni menjadi keberadaan itu sendiri. Ini bukan surga yang penuh kesenangan, tapi surga hasil dari kejernihan batin dan ketenangan abadi. Penyerapan penuh membawa mereka jauh dari guncangan duniawi. Sebuah dunia yang lahir dari batin yang telah jinak dan jernih.","Ketika batin dilatih dengan penuh kesungguhan, ia melampaui keinginan duniawi dan membuka jalan menuju alam kedamaian sejati. Meditasi bukan hanya pelarian, melainkan jembatan menuju realitas lebih tinggi."
105-The-Formless-Attainments-leads-to-Rebirth-in-the-Formless-Worlds-Original.jpg,Meditasi Tanpa-Rupa dan Transendensi Batiniah,"Di tengah hutan sunyi, empat biksu duduk dengan tenang di antara pepohonan dan rerumputan yang lebat, tanpa menghiraukan dunia di sekeliling mereka. Mereka telah mencapai tahapan meditasi terdalam — penyerapan tanpa-rupa, di mana kesadaran tak lagi terikat pada bentuk fisik. Meski tak ada yang tampak istimewa pada tubuh mereka, sesungguhnya batin mereka sedang menjelajahi dimensi yang tak terbayangkan. Binatang-binatang liar pun mendekat tanpa rasa takut, tersentuh oleh aura damai yang memancar. Tidak ada langit atau tanah dalam alam yang akan mereka tuju — hanya kesadaran murni yang bebas dari segala rupa. Para pemahat tidak menggambarkan wujud makhluk-makhluk ini, karena memang tidak ada bentuk yang bisa ditampilkan. Alam ini disebut alam tanpa-rupa, dan dari beberapa lapisannya — terutama tanah suci (śuddhāvasa) — para makhluk tidak akan kembali ke dunia ini. Mereka akan mengakhiri keberadaan mereka di sana dengan memasuki Nirvāṇa, melebur keheningan abadi. Sebuah akhir yang sunyi, namun penuh makna.","Kedamaian tertinggi hanya bisa dicapai ketika kita melepaskan keterikatan terhadap bentuk dan wujud, dan menembus ke dalam batin yang sejati. Penyerapan batin yang mendalam membuka jalan menuju kebebasan mutlak."
106-Giving-Food-leads-to-Rebirth-in-the-Sense-Heavens-Original.jpg,Kedermawanan (Memberi Makanan),"Di sebuah hutan yang teduh, sekelompok orang berdiri dengan hormat di bawah payung besar, membawa persembahan pisang untuk para petapa yang duduk bersila dengan tenang. Mereka tidak datang untuk meminta, melainkan untuk memberi — tindakan sederhana yang sarat makna. Para petapa menerima pemberian itu dengan tenang, memancarkan aura damai yang menyentuh setiap hati yang hadir. Ini bukan sekadar memberi buah, melainkan memberi dari hati, memberi dengan tulus. Cahaya surgawi kemudian bersinar dalam panel sebelah kiri: para pemberi itu kini terlahir kembali sebagai dewa-dewa, dikelilingi penghormatan dan kenyamanan. Lingkaran cahaya di kepala mereka menjadi lambang pencerahan dan balasan kebaikan yang tak ternilai. Di sekeliling mereka, para pelayan menyajikan pisang, seolah melanjutkan kisah kedermawanan mereka di alam yang lebih tinggi. Pohon surgawi berdiri megah, dan kantong uang di bawahnya menggambarkan kelimpahan spiritual maupun materi. Surga bukanlah hasil dari keinginan, melainkan buah dari kebaikan yang tulus.","Memberi dengan tulus dan tanpa pamrih akan membuka jalan menuju kebahagiaan sejati, bahkan kelahiran ulang di alam yang penuh berkah."
107-Giving-Clothes-leads-to-Rebirth-in-the-Sense-Heavens-Original.jpg,Kedermawanan (Memberikan Pakaian),"Di sisi kanan relief, tampak sekelompok pangeran berjalan anggun sambil membawa lipatan kain indah di pelukan mereka. Wajah mereka memancarkan niat mulia, sebab pakaian itu bukan untuk diri mereka sendiri, tetapi akan diberikan kepada mereka yang kekurangan. Dengan rendah hati mereka menjangkau kaum miskin dan pengembara, membagikan busana dengan senyum dan rasa hormat. Di tengah panel, sebuah pohon surgawi menjulang, dan di bawahnya tergantung kantong-kantong uang — simbol kemakmuran yang diperoleh melalui perbuatan mulia. Di sisi kiri, salah satu dari para pangeran kini duduk sebagai dewa yang agung. Di depannya terhampar tumpukan kekayaan, bukan sebagai lambang kesombongan, tetapi sebagai hasil dari karma baik. Ia dikelilingi para pelayan dan tamu yang memberi hormat, menghargai kehidupannya yang baru di alam surga. Tak ada yang dilakukannya dengan pamrih — semua bermula dari ketulusan. Bahkan sehelai kain, jika diberi dengan niat baik, dapat membuka gerbang kebahagiaan abadi. Inilah kekuatan dari memberi.","Kebaikan sekecil apa pun, termasuk memberi pakaian kepada yang membutuhkan, akan mendatangkan balasan berlipat dalam bentuk kebahagiaan dan kehormatan sejati."
108-Giving-Gifts-leads-to-Rebirth-in-the-Sense-Heavens-Original.jpg,Dermawan (Memberikan Hadiah),"Di tengah keramaian sebuah perkampungan, tampak sekelompok bangsawan turun dari kereta emas mereka, membawa keranjang penuh hadiah. Dengan senyum tulus, mereka membagikan buah-buahan dan makanan kepada orang-orang miskin yang menyambut dengan penuh haru. Anak-anak kecil memeluk erat bungkusan makanan, sementara para lansia meneteskan air mata syukur. Para bangsawan itu tak menuntut balasan, hanya menyebar kasih tanpa pamrih. Di sisi lain panel, kehidupan baru mereka digambarkan: istana megah di surga, dikelilingi taman surgawi dan para pelayan yang setia. Mereka duduk di kursi tinggi, dihormati oleh sesama dewa karena kebaikan masa silam mereka. Kehidupan surgawi ini bukan hasil kekuasaan duniawi, melainkan buah dari kemurahan hati yang tak pernah diperhitungkan. Bahkan satu potong buah yang diberikan dengan kasih dapat mengubah arah kelahiran. Itulah keajaiban karma baik.","Setiap hadiah yang diberikan dengan niat tulus akan kembali dalam bentuk kebahagiaan sejati, bahkan membuka jalan menuju kelahiran di alam surgawi."
109-Unrepented-Wrong-Deeds-lead-to-Rebirth-in-Hell-for-a-Long-Time-Original.jpg,Membunuh (dan Tidak Menyesali Perbuatan Buruk),"Di tepi sungai yang tenang, sekelompok nelayan sibuk menjaring ikan, tertawa bangga atas hasil tangkapan mereka. Mereka tidak peduli pada kehidupan yang mereka renggut, bahkan ketika ikan-ikan itu menggelepar dalam penderitaan. Di tengah hutan, beberapa hewan berkeliaran tanpa menyadari bahwa mereka dikelilingi oleh manusia yang tak berbelas kasih. Tidak ada rasa bersalah, tidak ada doa pengampunan. Waktu berlalu, dan para nelayan itu pun meninggal dunia tanpa sempat menyesali perbuatannya. Kini, di dunia setelah kematian, mereka direbus dalam kuali besar di neraka, tubuh mereka menggeliat kesakitan. Penjaga neraka berdiri di sampingnya dengan pentungan, tak memberi celah bagi pelarian. Teriakan penyesalan mereka tak terdengar lagi, sebab semuanya telah terlambat. Perbuatan kejam yang tak disesali membawa mereka pada penderitaan tanpa akhir.","Perbuatan jahat yang dilakukan tanpa penyesalan akan membuahkan penderitaan yang lama, bahkan setelah kehidupan ini berakhir."
110-Repented-Wrong-Deeds-lead-to-Rebirth-in-Hell-for-a-Short-Time-Original.jpg,Kekerasan & Penyesalan,"Dalam ledakan amarah, dua pria mengacungkan pedang kepada seorang korban tak berdaya, matanya dipenuhi dendam. Namun sebelum pedang itu menebas, seorang pemuda berdiri melindungi korban dengan tubuhnya, menahan kekerasan yang akan datang. Mereka yang marah tiba-tiba tersadar, melihat ketakutan di mata pemuda itu. Di tengah jalan, hati mereka mulai goyah, dan rasa bersalah tumbuh dari kedalaman hati. Malam itu, mereka duduk dalam diam, memikirkan tindakan keji yang hampir terjadi. Mereka mulai bertobat, memohon ampun dan menyesali niat jahat mereka. Namun takdir telah mencatat niat mereka dan membawa mereka terlahir di alam neraka. Di sana, tubuh mereka direbus dalam penderitaan yang menyakitkan. Tapi berkat penyesalan tulus dari lubuk hati, penderitaan itu tak berlangsung lama. Mereka dibebaskan lebih cepat dari siksa, dan diberi kesempatan untuk menebus kesalahan dalam kehidupan berikutnya.","Penyesalan tulus dapat meringankan akibat dari perbuatan buruk, meski tidak sepenuhnya menghapusnya."
111-A-Good-Deed-Regretted-leads-to-Wealth-then-Poverty-Original.jpg,Perbuatan Baik & Penyesalan,"Di sebuah kerajaan megah, seorang bangsawan memberikan persembahan dengan tulus kepada dua brahmana yang dihormati. Namun di balik sikap mulianya, tersimpan penyesalan yang mendalam akan niat dan cara perbuatannya. Dalam kehidupan berikutnya, ia terlahir kembali sebagai anggota keluarga kaya, menikmati kemewahan dan penghormatan yang mengelilinginya. Kekayaan dan status tinggi membungkus kehidupannya dengan kenyamanan yang tampak abadi. Tapi tak lama kemudian, nasibnya berubah drastis. Di sisi lain, ia terlihat sendiri, menggendong anaknya dengan sedikit barang di pundaknya, berjalan dalam kemiskinan yang berat. Penyesalan itu terus menghantui, mengingatkan bahwa perbuatan baik tanpa niat yang benar tidak selalu berbuah manis. Ia belajar bahwa hanya kebaikan yang tulus dan ikhlas yang mampu membawa kebahagiaan abadi. Meski kaya dan miskin silih berganti, pelajaran hidup ini terus melekat di hatinya. Kini, ia bertekad untuk memperbaiki niat dan perbuatannya di masa depan.","Perbuatan baik harus dilakukan dengan niat tulus agar membawa hasil yang abadi, bukan hanya keuntungan sementara."
112-A-Deed-done-with-difficulty-but-rejoiced-in-leads-to-Poverty-then-Wealth-Original.jpg,Perbuatan Baik dengan Susah Payah dan Sukacita,"Di sebuah desa kecil, sepasang suami-istri memberikan persembahan kepada para brahmana dengan penuh sukacita meski hanya sedikit yang bisa mereka berikan. Persembahan mereka memang kecil, menandakan kesulitan yang mereka hadapi dalam mengumpulkannya. Namun, semangat dan kebahagiaan dalam berbuat baik terpancar jelas dari wajah mereka. Mereka percaya bahwa kebaikan sejati tidak diukur dari banyaknya harta, melainkan dari ketulusan hati. Di kehidupan berikutnya, pasangan itu terlahir kembali dalam kemiskinan, duduk di bawah pepohonan sambil merenung dan menahan beban hidup. Tetapi tak lama setelah itu, berkat penghargaan atas kebaikan mereka yang tulus, kehidupan mereka berubah. Pasangan itu akhirnya menikmati kekayaan dan kemakmuran yang berlimpah. Mereka hidup dengan nyaman dan dihormati oleh banyak orang. Kisah ini menunjukkan bahwa perjuangan dalam berbuat baik tak pernah sia-sia. Sukacita dalam memberi akan membawa berkah yang abadi.","Ketulusan dan sukacita dalam berbuat baik, meski dengan susah payah, akan membawa berkah dan kemakmuran pada waktunya."
113-A-Gift-given-Happily-and-Rejoiced-in-leads-to-Great-Wealth-Original.jpg,Dermawan dengan Sukacita,"Di bawah naungan pohon rindang, dua orang memberikan persembahan kepada sepasang brahmana yang duduk dengan penuh khidmat. Mereka melakukannya dengan hati yang ringan, penuh rasa senang walau tanpa ekspresi sukacita yang nyata. Persembahan itu melambangkan rasa hormat dan kebaikan yang tulus, meski sederhana. Di balik tindakan mereka, terkandung niat baik yang kuat untuk berbagi dan berbuat kebaikan. Hasil dari kebaikan ini terlihat pada kelahiran ulang mereka dalam kemewahan yang melimpah. Mereka hidup dalam kemegahan dengan selir, kantong uang yang berisi harta, dan pelayan setia. Kekayaan itu bukan hanya materi, tapi juga penghormatan dan kedamaian batin. Perbuatan baik yang dilakukan dengan tulus akan membuahkan hasil yang nyata di kehidupan selanjutnya. Ini mengajarkan bahwa memberi dengan hati yang ringan sudah cukup untuk menanam benih kebahagiaan. Dan hidup yang penuh berkah adalah hadiah dari niat baik yang konsisten.",Memberi dengan tulus dan ringan hati membawa berkah dan kemakmuran dalam kehidupan.
114-Unfinished-Relief-Original.jpg,Kerendahan hati dan penghormatan,"Di sebuah desa kecil, hiduplah seorang lelaki tua yang hidup dalam kesederhanaan. Suatu hari, ia mendengar kabar bahwa sepasang bangsawan dermawan akan mengunjungi wilayah mereka. Meski tak memiliki harta untuk dipersembahkan, lelaki tua itu bergegas mendekat, membawa niat tulus dalam hatinya. Ia berlutut di hadapan mereka, menunjukkan rasa hormat dan syukur atas kebaikan yang pernah mereka tebarkan. Bangsawan itu, terharu oleh ketulusannya, membalas dengan senyum hangat dan sapaan ramah. Warga sekitar menyaksikan momen itu dengan penuh haru. Meski miskin secara materi, lelaki tua itu kaya akan rasa hormat dan kebajikan. Ia tidak meminta apa pun, hanya menyampaikan rasa terima kasih dan doa. Hari itu menjadi pelajaran bagi semua yang hadir: bahwa penghormatan tulus lebih bernilai dari hadiah megah. Relief ini, meski belum selesai, menangkap momen kemanusiaan yang kuat dan mendalam.","Menghormati dengan tulus, meski tak memiliki apa-apa, adalah bentuk kebajikan yang tinggi dan akan selalu dikenang oleh hati yang luhur."
